,evType,STATE,Reports,totalPropertyDamage,totalCropDamage,meanPropertyDamage,meanCropDamage,Injuries,meanInjuries,Fatalities,meanFatalities
769,heat,SD,2,0,0,0,0,0,0,0,0
770,heat,TN,25,0,0,0,0,0,0,17,680
771,heat,TX,34,0,0,0,0,573,16852.9411764706,26,764.705882352941
772,heat,VA,23,0,0,0,0,0,0,0,0
773,heat,VT,3,0,0,0,0,0,0,0,0
774,heat,WA,2,0,0,0,0,0,0,0,0
775,heat,WI,21,0,0,0,0,43,2047.61904761905,2,95.2380952380952
776,heat,WV,9,0,0,0,0,0,0,0,0
777,heavy rain,AK,27,3.8675,0,0.143240740740741,0,0,0,0,0
778,heavy rain,AL,119,0.1445,0.45,0.00121428571428571,0.00378151260504202,5,42.0168067226891,3,25.2100840336134
779,heavy rain,AR,165,2.835,1,0.0171818181818182,0.00606060606060606,1,6.06060606060606,2,12.1212121212121
780,heavy rain,AS,55,0.05,0.01,0.000909090909090909,0.000181818181818182,0,0,0,0
781,heavy rain,AZ,247,0.995,0,0.00402834008097166,0,0,0,0,0
782,heavy rain,CA,643,306.7065,691.381,0.47699300155521,1.07524261275272,88,136.858475894246,22,34.2146189735614
783,heavy rain,CO,224,0.7305,0.01,0.00326116071428571,4.46428571428571e-05,2,8.92857142857143,2,8.92857142857143
784,heavy rain,CT,117,0.119,0,0.00101709401709402,0,0,0,2,17.0940170940171
785,heavy rain,DC,14,0.003,0,0.000214285714285714,0,2,142.857142857143,0,0
786,heavy rain,DE,111,0,0,0,0,1,9.00900900900901,0,0
787,heavy rain,FL,529,21.1195,0.2,0.0399234404536862,0.000378071833648393,1,1.89035916824197,0,0
788,heavy rain,GA,203,2.6385,0.003,0.0129975369458128,1.47783251231527e-05,9,44.3349753694581,1,4.92610837438424
789,heavy rain,GU,3,2.02,0,0.673333333333333,0,8,2666.66666666667,19,6333.33333333333
790,heavy rain,HI,732,13.5,1.5,0.0184426229508197,0.00204918032786885,0,0,2,2.73224043715847
791,heavy rain,IA,534,1.29,0.061,0.00241573033707865,0.000114232209737828,0,0,0,0
792,heavy rain,ID,120,0.255,0,0.002125,0,0,0,1,8.33333333333333
793,heavy rain,IL,308,1.011,0,0.00328246753246753,0,0,0,0,0
794,heavy rain,IN,142,0.1635,0.001,0.00115140845070423,7.04225352112676e-06,0,0,0,0
795,heavy rain,KS,500,1.639,0.554,0.003278,0.001108,7,14,0,0
796,heavy rain,KY,365,0.076,0,0.000208219178082192,0,0,0,0,0
797,heavy rain,LA,67,0.07,0,0.00104477611940299,0,0,0,0,0
798,heavy rain,MA,180,0.05,0,0.000277777777777778,0,0,0,0,0
799,heavy rain,MD,450,0.028,0,6.22222222222222e-05,0,35,77.7777777777778,4,8.88888888888889
800,heavy rain,ME,18,0.005,0,0.000277777777777778,0,4,222.222222222222,0,0
801,heavy rain,MI,35,0.98,0.025,0.028,0.000714285714285714,0,0,0,0
802,heavy rain,MN,194,0.045,0.015,0.000231958762886598,7.7319587628866e-05,0,0,0,0
803,heavy rain,MO,194,7.31101,1,0.037685618556701,0.00515463917525773,0,0,2,10.3092783505155
804,heavy rain,MS,42,0.22,0,0.00523809523809524,0,1,23.8095238095238,0,0
805,heavy rain,MT,172,0.003,0,1.74418604651163e-05,0,0,0,0,0
806,heavy rain,NC,345,9.427,0,0.0273246376811594,0,7,20.2898550724638,0,0
807,heavy rain,ND,123,0.02,0.02,0.00016260162601626,0.00016260162601626,0,0,1,8.13008130081301
808,heavy rain,NE,214,2.669,10.985,0.0124719626168224,0.0513317757009346,0,0,0,0
809,heavy rain,NH,20,0,0,0,0,0,0,0,0
810,heavy rain,NJ,677,3.76,0,0.00555391432791728,0,4,5.90841949778434,3,4.43131462333826
811,heavy rain,NM,43,1.476,0,0.0343255813953488,0,7,162.790697674419,1,23.2558139534884
812,heavy rain,NV,40,11.355,0,0.283875,0,0,0,0,0
813,heavy rain,NY,285,0.333,0,0.00116842105263158,0,33,115.789473684211,2,7.01754385964912
814,heavy rain,OH,76,0.564,0,0.00742105263157895,0,0,0,1,13.1578947368421
815,heavy rain,OK,98,1.515,0.387,0.0154591836734694,0.00394897959183673,1,10.2040816326531,0,0
816,heavy rain,OR,233,0.079,4,0.000339055793991416,0.0171673819742489,0,0,0,0
817,heavy rain,PA,285,0.001,0,3.50877192982456e-06,0,4,14.0350877192982,2,7.01754385964912
818,heavy rain,PR,649,1.00753,0,0.0015524345146379,0,10,15.4083204930663,13,20.0308166409861
819,heavy rain,RI,84,0.03,0,0.000357142857142857,0,0,0,0,0
820,heavy rain,SC,123,2.4435,0,0.0198658536585366,0,1,8.13008130081301,1,8.13008130081301
821,heavy rain,SD,28,0.172,0,0.00614285714285714,0,0,0,0,0
822,heavy rain,TN,22,0.322,0,0.0146363636363636,0,0,0,1,45.4545454545455
823,heavy rain,TX,224,1.918,3.6,0.0085625,0.0160714285714286,5,22.3214285714286,4,17.8571428571429
824,heavy rain,UT,95,2.2409,0.0748,0.0235884210526316,0.000787368421052632,0,0,0,0
825,heavy rain,VA,793,0.23,3,0.000290037831021438,0.00378310214375788,0,0,0,0
826,heavy rain,VI,71,0,0,0,0,0,0,0,0
827,heavy rain,VT,78,0.691,0,0.00885897435897436,0,0,0,0,0
828,heavy rain,WA,170,189.5055,21.59,1.11473823529412,0.127,23,135.294117647059,1,5.88235294117647
829,heavy rain,WI,234,1.6,0.053,0.00683760683760684,0.000226495726495726,2,8.54700854700855,0,0
830,heavy rain,WV,168,0.22,0,0.00130952380952381,0,1,5.95238095238095,10,59.5238095238095
831,heavy rain,WY,27,0.0035,0,0.00012962962962963,0,0,0,0,0
832,heavy snow,AK,583,1.33275,0.01,0.00228602058319039,1.71526586620926e-05,16,27.4442538593482,4,6.86106346483705
833,heavy snow,AL,74,3e-04,0,4.05405405405405e-06,0,0,0,0,0
834,heavy snow,AR,60,0.81406,0.02,0.0135676666666667,0.000333333333333333,0,0,0,0
835,heavy snow,AZ,230,0.055,0,0.000239130434782609,0,45,195.652173913043,3,13.0434782608696
836,heavy snow,CA,1223,1.77,0,0.00144726083401472,0,57,46.6067048242028,13,10.6295993458708
837,heavy snow,CO,550,0.03,0,5.45454545454545e-05,0,2,3.63636363636364,4,7.27272727272727
838,heavy snow,CT,137,25.21,0,0.184014598540146,0,0,0,1,7.2992700729927
839,heavy snow,DC,7,0.035,0,0.005,0,0,0,0,0
840,heavy snow,DE,44,0,0,0,0,30,681.818181818182,0,0
841,heavy snow,FL,1,0,0,0,0,0,0,0,0
842,heavy snow,GA,124,0.088,0,0.000709677419354839,0,0,0,0,0
843,heavy snow,HI,6,0,0,0,0,0,0,0,0
844,heavy snow,IA,162,41.6335,65.9,0.256996913580247,0.40679012345679,0,0,3,18.5185185185185
845,heavy snow,ID,856,6.41,0,0.00748831775700935,0,7,8.17757009345794,7,8.17757009345794
846,heavy snow,IL,132,0.065,0,0.000492424242424242,0,30,227.272727272727,7,53.030303030303
847,heavy snow,IN,132,3.665,0.2,0.0277651515151515,0.00151515151515152,3,22.7272727272727,1,7.57575757575758
848,heavy snow,KS,204,8.814,0,0.0432058823529412,0,18,88.2352941176471,9,44.1176470588235
849,heavy snow,KY,285,11.1224,0,0.0390259649122807,0,5,17.5438596491228,5,17.5438596491228
850,heavy snow,LA,14,0.3,0,0.0214285714285714,0,0,0,0,0
851,heavy snow,MA,219,68.954,0,0.314858447488584,0,22,100.456621004566,2,9.1324200913242
852,heavy snow,MD,136,0.515,0,0.00378676470588235,0,0,0,0,0
853,heavy snow,ME,301,7.5,0,0.0249169435215947,0,0,0,0,0
854,heavy snow,MI,488,5.995,0,0.0122848360655738,0,7,14.344262295082,1,2.04918032786885
855,heavy snow,MN,281,0.118,0,0.000419928825622776,0,0,0,0,0
856,heavy snow,MO,116,12.43202,0,0.107172586206897,0,2,17.2413793103448,0,0
857,heavy snow,MS,62,4.7137,0,0.0760274193548387,0,0,0,0,0
858,heavy snow,MT,1141,2.632,0,0.00230674846625767,0,4,3.5056967572305,1,0.876424189307625
859,heavy snow,NC,377,4.0428,0,0.0107236074270557,0,2,5.30503978779841,3,7.95755968169761
860,heavy snow,ND,152,0.14,0,0.000921052631578947,0,1,6.57894736842105,1,6.57894736842105
861,heavy snow,NE,108,56.5,1.6,0.523148148148148,0.0148148148148148,0,0,0,0
862,heavy snow,NH,274,7.833,0,0.0285875912408759,0,15,54.7445255474453,1,3.64963503649635
863,heavy snow,NJ,156,19.1,0,0.122435897435897,0,12,76.9230769230769,1,6.41025641025641
864,heavy snow,NM,366,0.18,0,0.000491803278688525,0,0,0,4,10.9289617486339
865,heavy snow,NV,539,1.14,0,0.00211502782931354,0,6,11.1317254174397,1,1.85528756957328
866,heavy snow,NY,648,128.007,0.1,0.197541666666667,0.000154320987654321,18,27.7777777777778,6,9.25925925925926
867,heavy snow,OH,168,55.394,0,0.32972619047619,0,17,101.190476190476,0,0
868,heavy snow,OK,122,6.952,0,0.056983606557377,0,0,0,1,8.19672131147541
869,heavy snow,OR,736,0.17,0,0.000230978260869565,0,22,29.8913043478261,2,2.71739130434783
870,heavy snow,PA,448,30.553,0,0.0681986607142857,0,106,236.607142857143,3,6.69642857142857
871,heavy snow,RI,55,11.335,0,0.206090909090909,0,0,0,0,0
872,heavy snow,SC,77,1.89,0,0.0245454545454545,0,0,0,0,0
873,heavy snow,SD,217,0.341,0,0.00157142857142857,0,8,36.8663594470046,0,0
874,heavy snow,TN,165,5.44031,0,0.0329715757575758,0,1,6.06060606060606,0,0
875,heavy snow,TX,239,27.295,3.22,0.114205020920502,0.0134728033472803,1,4.18410041841004,3,12.5523012552301
876,heavy snow,UT,385,4.4547,0.0721,0.0115706493506493,0.000187272727272727,224,581.818181818182,9,23.3766233766234
877,heavy snow,VA,225,5.575,0,0.0247777777777778,0,1,4.44444444444444,3,13.3333333333333
878,heavy snow,VT,150,2.576,0,0.0171733333333333,0,2,13.3333333333333,3,20
879,heavy snow,WA,640,50.286,0,0.078571875,0,40,62.5,7,10.9375
880,heavy snow,WI,347,0.195,0,0.000561959654178674,0,22,63.4005763688761,1,2.88184438040346
881,heavy snow,WV,329,18.192,0,0.0552948328267477,0,3,9.11854103343465,3,9.11854103343465
882,heavy snow,WY,315,0.013,0,4.12698412698413e-05,0,3,9.52380952380953,1,3.17460317460317
883,high surf,AK,8,7.15,0,0.89375,0,0,0,0,0
884,high surf,AL,5,8.103,0,1.6206,0,0,0,0,0
885,high surf,AS,47,3.865,0,0.0822340425531915,0,6,127.659574468085,0,0
886,high surf,CA,130,20.097,0,0.154592307692308,0,94,723.076923076923,52,400
887,high surf,DE,20,0.1,0,0.005,0,66,3300,0,0
888,high surf,FL,83,7.622,0,0.0918313253012048,0,11,132.530120481928,11,132.530120481928
889,high surf,GA,7,0.0175,0,0.0025,0,0,0,0,0
890,high surf,GU,10,0,0,0,0,8,800,16,1600
891,high surf,HI,593,0.4,0,0.000674536256323777,0,30,50.5902192242833,17,28.6677908937605
892,high surf,MA,1,0,0,0,0,2,2000,1,1000
893,high surf,ME,7,0.189,0,0.027,0,13,1857.14285714286,1,142.857142857143
894,high surf,MI,1,0,0,0,0,0,0,1,1000
895,high surf,NC,8,0,0,0,0,0,0,2,250
896,high surf,NH,1,0.02,0,0.02,0,0,0,0,0
897,high surf,NJ,30,4,0,0.133333333333333,0,6,200,5,166.666666666667
898,high surf,NY,14,39.2,0,2.8,0,0,0,10,714.285714285714
899,high surf,OH,1,0,0,0,0,0,0,1,1000
900,high surf,OR,24,1.5,0,0.0625,0,1,41.6666666666667,14,583.333333333333
901,high surf,PR,36,2.847,0,0.0790833333333333,0,14,388.888888888889,14,388.888888888889
902,high surf,RI,3,0,0,0,0,0,0,3,1000
903,high surf,SC,16,0.179,0,0.0111875,0,0,0,1,62.5
904,high surf,TN,1,1,0,1,0,0,0,0,0
905,high surf,TX,6,0,0,0,0,2,333.333333333333,2,333.333333333333
906,high surf,VA,2,0.08,0,0.04,0,1,500,1,500
907,high surf,VI,9,0.025,0,0.00277777777777778,0,0,0,4,444.444444444444
908,high surf,WA,2,0,0,0,0,0,0,3,1500
909,high surf,WV,1,0,0,0,0,0,0,2,2000
910,high wind,AK,1675,35.39695,0.157,0.0211325074626866,9.37313432835821e-05,16,9.55223880597015,0,0
911,high wind,AL,113,85.972,1.366,0.760814159292035,0.0120884955752212,8,70.7964601769911,5,44.2477876106195
912,high wind,AR,55,1.2812,0,0.0232945454545455,0,3,54.5454545454545,1,18.1818181818182
913,high wind,AS,12,0.085,0.149,0.00708333333333333,0.0124166666666667,0,0,0,0
914,high wind,AZ,285,3.371,0,0.0118280701754386,0,18,63.1578947368421,4,14.0350877192982
915,high wind,CA,1508,131.91497,55.1067,0.0874767705570292,0.0365429045092838,109,72.2811671087533,22,14.5888594164456
916,high wind,CO,596,46.06365,0.06,0.0772880033557047,0.000100671140939597,69,115.771812080537,3,5.03355704697987
917,high wind,CT,96,5.144,0,0.0535833333333333,0,11,114.583333333333,6,62.5
918,high wind,DC,7,0.301,0,0.043,0,0,0,0,0
919,high wind,DE,46,10.985,0,0.238804347826087,0,1,21.7391304347826,0,0
920,high wind,FL,79,3089.399,278.5,39.1063164556962,3.5253164556962,25,316.455696202532,12,151.898734177215
921,high wind,GA,111,35.3318,26.515,0.318304504504504,0.238873873873874,4,36.036036036036,0,0
922,high wind,GU,10,0.785,0.125,0.0785,0.0125,3,300,0,0
923,high wind,HI,161,2.87,2.6,0.0178260869565217,0.0161490683229814,7,43.4782608695652,1,6.2111801242236
924,high wind,IA,218,64.0512,0.8881,0.293812844036697,0.00407385321100917,14,64.2201834862385,2,9.1743119266055
925,high wind,ID,168,10.8293,0,0.064460119047619,0,21,125,0,0
926,high wind,IL,170,26.26295,13.015,0.154487941176471,0.0765588235294118,32,188.235294117647,7,41.1764705882353
927,high wind,IN,195,23.25251,3,0.119243641025641,0.0153846153846154,14,71.7948717948718,6,30.7692307692308
928,high wind,KS,547,8.84549,0.01,0.0161709140767824,1.82815356489945e-05,15,27.4223034734918,5,9.14076782449726
929,high wind,KY,233,85.9137,15.3,0.368728326180257,0.0656652360515021,37,158.798283261803,5,21.4592274678112
930,high wind,LA,34,1.8415,0.4,0.0541617647058823,0.0117647058823529,5,147.058823529412,5,147.058823529412
931,high wind,MA,303,14.299,0,0.0471914191419142,0,12,39.6039603960396,4,13.2013201320132
932,high wind,MD,134,14.791,0.305,0.110380597014925,0.00227611940298507,14,104.477611940299,0,0
933,high wind,ME,202,0.665,0,0.00329207920792079,0,2,9.9009900990099,0,0
934,high wind,MI,196,41.4665,10.002,0.211563775510204,0.051030612244898,8,40.8163265306122,3,15.3061224489796
935,high wind,MN,188,10.6025,0.15,0.0563962765957447,0.000797872340425532,4,21.2765957446809,0,0
936,high wind,MO,84,22.1835,10,0.264089285714286,0.119047619047619,2,23.8095238095238,0,0
937,high wind,MS,77,8.778,0.335,0.114,0.00435064935064935,5,64.9350649350649,2,25.974025974026
938,high wind,MT,1674,4.3128,0.108,0.00257634408602151,6.45161290322581e-05,19,11.3500597371565,3,1.7921146953405
939,high wind,NC,392,76.58173,140.094,0.195361556122449,0.357382653061224,30,76.530612244898,7,17.8571428571429
940,high wind,ND,231,7.089,5.11,0.0306883116883117,0.0221212121212121,23,99.5670995670996,1,4.32900432900433
941,high wind,NE,344,4.55102,1.107,0.0132297093023256,0.00321802325581395,20,58.1395348837209,2,5.81395348837209
942,high wind,NH,54,5.028,0,0.0931111111111111,0,3,55.5555555555556,2,37.037037037037
943,high wind,NJ,158,27.185,0,0.172056962025316,0,32,202.53164556962,2,12.6582278481013
944,high wind,NM,644,10.87425,0.001,0.0168854813664596,1.5527950310559e-06,23,35.7142857142857,8,12.4223602484472
945,high wind,NV,971,12.6768,0.1,0.0130554067971164,0.000102986611740474,33,33.9855818743563,3,3.08959835221421
946,high wind,NY,627,169.48047,0.725,0.270303779904306,0.00115629984051037,58,92.5039872408293,18,28.7081339712919
947,high wind,OH,372,633.863,7.335,1.70393279569892,0.0197177419354839,57,153.225806451613,12,32.258064516129
948,high wind,OK,517,1.74229,0,0.00337,0,5,9.67117988394584,0,0
949,high wind,OR,1130,98.0995,0,0.0868137168141593,0,44,38.9380530973451,16,14.1592920353982
950,high wind,PA,302,74.03575,0.0015,0.245151490066225,4.96688741721854e-06,13,43.046357615894,9,29.8013245033113
951,high wind,PR,2,0.056,0,0.028,0,0,0,0,0
952,high wind,RI,77,1.745,0,0.0226623376623377,0,5,64.9350649350649,0,0
953,high wind,SC,83,4.64322,5.15,0.0559424096385542,0.0620481927710843,6,72.289156626506,4,48.1927710843374
954,high wind,SD,512,6.01365,0,0.01174541015625,0,7,13.671875,0,0
955,high wind,TN,190,3.11215,1.821,0.0163797368421053,0.00958421052631579,0,0,1,5.26315789473684
956,high wind,TX,1230,48.02551,0,0.0390451300813008,0,29,23.5772357723577,6,4.8780487804878
957,high wind,UT,309,30.2171,1.11,0.0977899676375404,0.00359223300970874,43,139.15857605178,1,3.23624595469256
958,high wind,VA,439,63.9426,19.976,0.145655125284738,0.045503416856492,84,191.343963553531,6,13.6674259681093
959,high wind,VI,3,0.5,0,0.166666666666667,0,0,0,0,0
960,high wind,VT,189,8.421,0.285,0.0445555555555555,0.00150793650793651,3,15.8730158730159,1,5.29100529100529
961,high wind,WA,573,147.848,30.258,0.258024432809773,0.0528062827225131,42,73.2984293193717,29,50.6108202443281
962,high wind,WI,106,18.3392,1.58,0.173011320754717,0.0149056603773585,23,216.981132075472,8,75.4716981132075
963,high wind,WV,157,4.6077,0.7901,0.0293484076433121,0.00503248407643312,5,31.8471337579618,1,6.36942675159236
964,high wind,WY,1123,2.7049,0.0259,0.0024086375779163,2.30632235084595e-05,17,15.1380231522707,2,1.78094390026714
965,hurricane (typhoon),AL,11,3856.345,32.6,350.576818181818,2.96363636363636,0,0,2,181.818181818182
966,hurricane (typhoon),AR,2,0.75,7.7,0.375,3.85,0,0,0,0
967,hurricane (typhoon),AS,6,60.05,0.102,10.0083333333333,0.017,20,3333.33333333333,0,0
968,hurricane (typhoon),DE,1,0.05,0,0.05,0,0,0,0,0
969,hurricane (typhoon),FL,61,28456.932,1308.2,466.507081967213,21.4459016393443,811,13295.0819672131,40,655.737704918033
970,hurricane (typhoon),GA,6,7.7,0,1.28333333333333,0,0,0,0,0
971,hurricane (typhoon),GU,26,864.09,105.575,33.2342307692308,4.06057692307692,339,13038.4615384615,3,115.384615384615
972,hurricane (typhoon),IA,1,0,0,0,0,0,0,0,0
973,hurricane (typhoon),IL,1,0,0,0,0,0,0,0,0
974,hurricane (typhoon),LA,27,22113.222,392.8,819.008222222222,14.5481481481481,3,111.111111111111,2,74.0740740740741
